trainer_probs/std,time/broadcast_weights,sequence_masked_low/min,time/step,perf/mfu,masked_mismatch_kl/mean,loss/median,is_masked_low/median,is_masked/min,inference_probs/mean,time/forward_backward,mismatch_kl/median,mismatch_kl/mean,masked_mismatch_kl/median,is_masked/median,optim/grad_norm,is_masked_high/mean,unmasked_mismatch_kl/mean,optim/lr,entropy/median,inference_probs/median,loss/max,loss/min,time/load_data,_runtime,is_masked/mean,mismatch_kl/std,mismatch_kl/min,trainer_probs/median,inference_probs/min,loss/mean,trainer_probs/max,is_masked_low/std,perf/throughput_per_gpu,sequence_masked_low/median,unmasked_mismatch_kl/min,is_masked/max,sequence_masked_low/mean,is_masked_low/max,sequence_masked_low/std,entropy/max,trainer_probs/mean,unmasked_mismatch_kl/max,perf/peak_memory,_timestamp,loss/std,mismatch_kl/max,time/save_weights,sequence_masked_low/max,inference_probs/std,time/save_ckpt,_step,is_masked_high/max,is_masked_high/min,is_masked_low/mean,time/wait_for_batch,is_masked_low/min,entropy/mean,unmasked_mismatch_kl/std,unmasked_mismatch_kl/median,masked_mismatch_kl/max,trainer_probs/min,is_masked_high/median,entropy/std,perf/throughput,step,inference_probs/max,is_masked_high/std,entropy/min,masked_mismatch_kl/min,masked_mismatch_kl/std,is_masked/std
0.3548582196235657,0.5173604488372803,0,5.560248374938965,4.678351413768202,1.1299598217010498,3.9911096791911405e-06,0,0,0.6519709229469299,5.492724657058716,0.017020676285028458,0.020408228039741516,0.0,0,0.014980078674852848,4.593477206071839e-05,0.01421939767897129,1e-06,0.6722660064697266,0.7773572206497192,0.0010390750830993056,-0.0006520862807519734,0.047628164291381836,276.624154592,0.0022814269177615643,0.014873086474835873,0,0.7875310778617859,3.8060704810050083e-08,3.443910463829525e-05,1,0.04722847789525986,3568.8699184355323,0,0.0,1,0,1,0,7.256826400756836,0.6519460082054138,0.03744138404726982,11.498046875,1762701232.7586448,0.0002925781300291419,0.09237763285636902,0.5173604488372803,0,0.3510271906852722,0.0,27,1,0,0.0022354922257363796,0.00013446807861328125,0,0.8496496081352234,0.007098331116139889,0.01377165224403143,8.234272003173828,1.8876293861325166e-09,0,0.8752599358558655,14275.47967374213,27,1,0.006777415983378887,0,0,1.6285547018051147,0.04771013557910919
0.35353171825408936,0.847346305847168,0,8.68656873703003,4.493501692604504,1.178683876991272,3.4772403978422517e-06,0,0,0.6656070351600647,6.665856838226318,0.01964910514652729,0.022106103599071503,0.0,0,0.009269696660339832,4.3055813875980675e-05,0.016154401004314423,1e-06,0.6326236724853516,0.8043953776359558,0.0006213614251464605,-0.00044114497723057866,0.005311727523803711,282.678492766,0.002267606323584914,0.014125872403383255,0,0.8122933506965637,7.238991184266297e-09,3.374555672053248e-05,1,0.04711298644542694,3427.857721841913,0,0.0,1,0,1,0,6.931424140930176,0.6651452779769897,0.04402414336800575,11.498046875,1762701242.3049927,0.00021219115296844393,0.08735891431570053,0.847346305847168,0,0.3497663736343384,0.0,28,1,0,0.002224550349637866,2.000349283218384,0,0.8303400874137878,0.007695011794567108,0.01616755500435829,13.822254180908203,5.221284737899623e-09,0,0.8888640403747559,13711.430887367653,28,1,0.00656159920617938,0,0,1.7211201190948486,0.04756570979952812
0.3551999032497406,0.7180156707763672,0,7.9624035358428955,4.4698642501472365,1.543939232826233,4.569246812025085e-06,0,0,0.6644462943077087,5.937687873840332,0.021832630038261414,0.027909256517887115,0.0,0,0.013400505296885967,5.72909957554657e-05,0.01891491189599037,1e-06,0.6296501159667969,0.8065686225891113,0.001356548978947103,-0.0009113324922509491,0.005188703536987305,298.885641293,0.002621063031256199,0.036843717098236084,0,0.814733624458313,2.1121314475180952e-08,4.367379005998373e-05,1,0.050569117069244385,3409.8259517003567,0,0.0,1,0,1,0,8.386999130249023,0.6633306741714478,0.05240480601787567,11.498046875,1762701257.046679,0.0003389185876585543,0.5455452799797058,0.7180156707763672,0,0.35076314210891724,0.0,30,1,0,0.0025637720245867968,2.0003275871276855,0,0.8330287337303162,0.00951426662504673,0.017768723890185356,92.19375610351562,2.3409951310782162e-08,0,0.9047815799713135,13639.303806801427,30,1,0.007568919099867344,0,0,5.933206081390381,0.051129549741744995
0.3572559356689453,0.3426666259765625,0,7.163310289382935,4.490485417620426,1.600601315498352,3.290828317403793e-05,0,0,0.6601571440696716,6.1416051387786865,0.031031455844640732,0.03584045544266701,1.5688834190368652,0,0.01646457053720951,7.579891826026142e-05,0.025048501789569855,1e-06,0.6410694122314453,0.7968369722366333,0.0011905772844329476,-0.0008692508563399315,0.0050241947174072266,306.332604455,0.004017342813313007,0.020957058295607567,0,0.8030853867530823,3.120932490219275e-08,5.184145629755221e-05,1,0.06265834718942642,3425.5567632126135,0,0.0,1,0,1,0,7.701786041259766,0.6581367254257202,0.06686075776815414,11.498046875,1762701264.5651042,0.00031841665622778237,0.13062207400798798,0.3426666259765625,0,0.3518418073654175,0.0,31,1,0,0.0039415438659489155,1.000227451324463,0,0.8424502015113831,0.01068517193198204,0.023816382512450218,13.285537719726562,2.8394470774628644e-08,0,0.9053173065185547,13702.227052850454,31,1,0.008705994114279747,0,0,1.8354202508926392,0.06325555592775345
0.35602450370788574,0.6688177585601807,0,6.379703998565674,4.511064258578282,4.569308280944824,3.576224116841331e-05,0,0,0.6702304482460022,6.3602588176727295,0.0351075604557991,0.05430375784635544,1.6609835624694824,0,0.01444737147539854,0.0002398656797595322,0.024296505376696587,1e-06,0.5985145568847656,0.815506100654602,0.0017837960040196776,-0.000788991164881736,0.004317045211791992,320.420293444,0.004893259610980749,0.26113036274909973,0,0.8229331374168396,2.4732488057566115e-08,4.85431264678482e-05,1,0.06805743277072906,3441.2552860372602,0,0.0,1,0,1,0,7.71232795715332,0.6670420169830322,0.06837515532970428,11.498046875,1762701279.071018,0.00039111197111196816,4.2695088386535645,0.6688177585601807,0,0.3496945798397064,0.0,33,1,0,0.0046533942222595215,8.988380432128906e-05,0,0.8124668002128601,0.012845724821090698,0.02238626219332218,732.827392578125,3.1239103748248453e-08,0,0.9035702347755432,13765.021144149041,33,1,0.015485864132642746,0,0,44.956119537353516,0.06978104263544083
0.35950419306755066,0.5502393245697021,0,6.115011215209961,4.444489832667399,2.6072487831115723,8.383238309761509e-05,0,0,0.6891939640045166,5.092109441757202,0.08149977028369904,0.09174004942178726,2.572309970855713,0,0.028279727324843407,0.00039628741797059774,0.05028187111020088,1e-06,0.4955425262451172,0.8513815402984619,0.001943256356753409,-0.0013280065031722188,0.005370378494262695,374.71556051,0.013411200605332851,0.05680089071393013,0,0.8598813414573669,2.6949571463319444e-08,0.00010595762432785705,1,0.11333928257226944,3390.4691340455074,0,0.0,1,0,1,0,7.8133544921875,0.6806480288505554,0.14092737436294556,11.498046875,1762701333.2167208,0.000572159537114203,0.3981972634792328,0.5502393245697021,0,0.346228688955307,0.0,41,1,0,0.01301491353660822,1.0001792907714844,0,0.7425193786621094,0.022172516211867332,0.04669073224067688,26.138174057006836,4.631151906409059e-09,0,0.8694149255752563,13561.87653618203,41,1,0.019903233274817467,0,0,2.3651750087738037,0.11502876877784729
0.3597317039966583,0.6647024154663086,0,6.490515232086182,4.33741871981511,2.4780914783477783,0.0,0,0,0.7008031606674194,4.468674659729004,0.07996614277362823,0.09516683220863342,2.131596565246582,0,0.02931353449821472,0.0004029279516544193,0.0521150603890419,1e-06,0.4278125762939453,0.8765852451324463,0.0011605446925386786,-0.001270782551728189,0.0041828155517578125,381.283304707,0.01307277288287878,0.09838243573904037,0,0.8865760564804077,2.580818225794701e-08,3.946097058360465e-05,1,0.11184632778167725,3308.790174943082,0,0.0,1,0,1,0,7.243951797485352,0.6918082237243652,0.12073998898267746,11.498046875,1762701340.3852417,0.00043394762906245887,1.3128376007080078,0.6647024154663086,0,0.3460994064807892,0.0,42,1,0,0.01266984548419714,2.0003018379211426,0,0.7321266531944275,0.024652831256389618,0.0503537580370903,86.85822296142578,1.520000303401048e-08,0,0.942666232585907,13235.160699772328,42,1,0.020069247111678123,0,0,5.612271785736084,0.11358769983053207
0.35601893067359924,0.8463718891143799,0,5.717620611190796,4.292183398799206,2.5748705863952637,0.0,0,0,0.7134347558021545,4.652914762496948,0.10115587711334229,0.12279673665761948,2.496339797973633,0,0.024426234886050224,0.0009585889056324959,0.06167231872677803,1e-06,0.3846015930175781,0.889769434928894,0.0015502134338021278,-0.0011500513646751642,0.00404047966003418,387.712495668,0.018884202465415,0.08154384791851044,0,0.8995584845542908,1.5916860718334647e-08,7.792767428327352e-05,1,0.13268274068832397,3274.2825114209854,0,0.0,1,0,1,0,7.122010231018066,0.7012612819671631,0.15795665979385376,11.498046875,1762701346.958352,0.000514039711561054,0.5178724527359009,0.8463718891143799,0,0.33779218792915344,0.0,43,1,0,0.01792561262845993,1.0002834796905518,0,0.6537521481513977,0.02827819250524044,0.05743849277496338,11.365127563476562,1.3439384716207314e-08,0,0.7791521549224854,13097.130045683942,43,1,0.03094661794602871,0,0,2.018582820892334,0.13611771166324615
0.3576675355434418,0.6246228218078613,0,5.800846099853516,4.209353499879937,2.7002031803131104,3.673084938782267e-05,0,0,0.7081430554389954,4.780794382095337,0.1097632572054863,0.1179191842675209,2.800257682800293,0,0.031233368441462517,0.0007780733867548406,0.06011169031262398,1e-06,0.418792724609375,0.8798108100891113,0.0016126446425914764,-0.0013997111236676574,0.004003763198852539,393.705863984,0.020204808562994003,0.06693405658006668,0,0.8889793753623962,3.554013972006942e-08,9.616559691494331e-05,1,0.1380210667848587,3211.095908180778,0,0.0,1,0,1,0,6.482549667358398,0.6950553059577942,0.15098610520362854,11.498046875,1762701353.393207,0.0005414970801211894,0.35012856125831604,0.6246228218078613,0,0.33874306082725525,0.0,44,1,0,0.019426735118031502,1.0001647472381592,0,0.6731036901473999,0.025756726041436195,0.05889108031988144,10.295598030090332,8.58510595946882e-10,0,0.7887876629829407,12844.383632723113,44,1,0.027883466333150864,0,0,1.8953865766525269,0.14070206880569458
0.3620082139968872,0.6711678504943848,0,5.3080878257751465,4.179274473802466,2.8614909648895264,1.2451409020286519e-05,0,0,0.7097133994102478,4.285440921783447,0.1383911520242691,0.1537989228963852,2.7858023643493652,0,0.028473949059844017,0.0012097868602722883,0.07459907233715057,1e-06,0.38889122009277344,0.888228714466095,0.0014465011190623045,-0.0013718362897634506,0.004334449768066406,400.283739851,0.024121670052409172,0.10294549912214279,0,0.8960134387016296,3.122528369203792e-08,6.262698298087344e-05,1,0.14962448179721832,3188.150190373475,0,0.0,1,0,1,0,7.176380157470703,0.6936457753181458,0.20971013605594635,11.498046875,1762701359.3833597,0.0004668761102948338,1.0096886157989502,0.6711678504943848,0,0.3417939245700836,0.0,45,1,0,0.022911882027983665,1.000257968902588,0,0.6934670805931091,0.03048912063241005,0.0722772479057312,13.117231369018555,2.9607631901740206e-08,0,0.882060706615448,12752.6007614939,45,1,0.034761376678943634,0,0,2.143235921859741,0.1534288078546524
0.36440858244895935,0.8490815162658691,0,5.709752082824707,4.1001442370227466,2.878412961959839,0.0,0,0,0.7035907506942749,4.671124696731567,0.13520018756389618,0.15039348602294922,2.690943479537964,0,0.028969699516892433,0.0011996973771601915,0.07026252895593643,1e-06,0.4234180450439453,0.8755731582641602,0.001855300972238183,-0.001221025362610817,0.0038743019104003906,406.543046401,0.0263933427631855,0.09535373747348785,0,0.8817458152770996,1.901169355278398e-08,7.90361373219639e-05,1,0.15671493113040924,3127.7858661265377,0,0.0,1,0,1,0,7.277683258056641,0.6848008036613464,0.19620949029922485,11.498046875,1762701365.9506583,0.0005500383558683097,0.5057752728462219,0.8490815162658691,0,0.34154459834098816,0.0,46,1,0,0.025193646550178528,1.0001814365386963,0,0.6952832341194153,0.032217804342508316,0.07041779160499573,36.10274124145508,4.225608307706352e-09,0,0.8356571197509766,12511.14346450615,46,1,0.034616321325302124,0,0,2.849895715713501,0.16030409932136536
0.36707717180252075,0.625023365020752,0,5.637296199798584,4.142158753192614,2.8833298683166504,2.5210716557921842e-05,0,0,0.704716682434082,4.615706205368042,0.1617332547903061,0.1780358850955963,2.8020269870758057,0,0.02613881416618824,0.0011643758043646812,0.08087088912725449,1e-06,0.4032020568847656,0.8789100050926208,0.0022287522442638874,-0.001088427845388651,0.005524635314941406,412.454265902,0.03075655922293663,0.10925910621881485,0,0.890045166015625,8.14302723028959e-08,0.00011670459934975952,1,0.16946180164813995,3159.8365458713265,0,0.0,1,0,1,0,7.413015365600586,0.6852928400039673,0.20832405984401703,11.498046875,1762701372.2221675,0.0006229460705071688,0.6057553291320801,0.625023365020752,0,0.34236305952072144,0.0,47,1,0,0.029592184349894524,1.0001537799835205,0,0.6974080204963684,0.03543613478541374,0.07612085342407227,15.419218063354492,1.174333741360556e-09,0,0.891477644443512,12639.346183485306,47,1,0.03410356491804123,0,0,1.9095485210418701,0.17265990376472473
0.37052080035209656,0.6676919460296631,0,5.232266664505005,4.034244102746922,3.5556533336639404,-1.5159277609200217e-05,0,0,0.714378833770752,4.212612867355347,0.21017247438430786,0.2283785194158554,3.111201047897339,0,0.039894990622997284,0.0012468828354030848,0.0818396508693695,1e-06,0.3578987121582031,0.9002005457878113,0.002338934922590852,-0.0006284554256126285,0.004217386245727539,418.842269253,0.03841957822442055,0.3158417344093323,0,0.908841609954834,3.871142340017286e-08,0.00011515173537191004,1,0.18918725848197937,3077.514096001339,0,0.0,1,0,1,0,7.694148540496826,0.691067636013031,0.2135353982448578,11.498046875,1762701378.1320121,0.0005705356015823781,4.983936309814453,0.6676919460296631,0,0.34304380416870117,0.0,48,1,0,0.03717269375920296,1.0001835823059082,0,0.6837460994720459,0.034288931638002396,0.08004266768693924,102.95427703857422,2.644409136109971e-09,0,0.9007430672645569,12310.056384005356,48,1,0.035289667546749115,0,0,6.435287952423096,0.19220945239067078
0.37099793553352356,0.4833214282989502,0,5.545779228210449,3.818699373850807,3.137531280517578,0.0,0,0,0.7387373447418213,3.5270285606384277,0.2694179117679596,0.27751079201698303,3.0834438800811768,0,0.038423262536525726,0.0019957865588366985,0.09430144727230072,1e-06,0.2963542938232422,0.9276291728019714,0.0029202771838754416,-0.0010552500607445836,0.0037262439727783203,442.366350315,0.05976272374391556,0.15579108893871307,0,0.9237461090087891,2.8506365268299305e-08,9.88058527582325e-05,1,0.23330651223659515,2913.0862813718495,0,0.0,1,0,1,0,7.382987022399902,0.7004101276397705,0.2481592446565628,11.498046875,1762701402.9970202,0.0006969048990868032,1.0373402833938599,0.4833214282989502,0,0.3308350145816803,0.0,52,1,0,0.05776693671941757,2.0003421306610107,0,0.5848621726036072,0.041015010327100754,0.09435006231069565,13.874134063720703,3.157591410563043e-10,0,0.7435633540153503,11652.345125487398,52,1,0.04463045299053192,0,0,1.7383973598480225,0.2370510846376419
0.3813873529434204,0.8399696350097656,0,6.26554274559021,3.636529128338566,3.8651106357574463,7.315824768738821e-05,0,0,0.7261916995048523,4.2452733516693115,0.3453545570373535,0.3806239366531372,3.3794338703155518,0,0.0358402356505394,0.0030589543748646975,0.10515545308589935,1e-06,0.3433208465576172,0.9188410043716431,0.001836972776800394,-0.0016221231780946255,0.003772735595703125,454.829520847,0.07242173701524734,0.33224543929100037,0,0.9014360904693604,4.630156524854101e-08,4.527675628196448e-05,1,0.2540750801563263,2774.11811678949,0,0.0,1,0,1,0,7.290256500244141,0.6762661337852478,0.2662512958049774,11.498046875,1762701415.1625211,0.0006240523071028292,3.637058973312378,0.8399696350097656,0,0.33957529067993164,0.0,54,1,0,0.06936278194189072,2.000347137451172,0,0.6739594340324402,0.05139299854636192,0.09832967072725296,44.77335739135742,6.831687993091862e-11,0,0.9091643691062927,11096.47246715796,54,1,0.055224258452653885,0,0,4.183863162994385,0.25919008255004883
0.3771277964115143,0.726318359375,0,4.612844944000244,3.5923251647482597,3.649043083190918,0.0,0,0,0.7428188323974609,3.5971426963806152,0.2823643684387207,0.3368186354637146,3.1971988677978516,0,0.03711877018213272,0.002559055108577013,0.1042044386267662,1e-06,0.26900482177734375,0.9455017447471619,0.00247957487590611,-0.0012943592155352235,0.003650665283203125,459.98235334,0.060511812567710876,0.30402353405952454,0,0.9346800446510315,1.6966176019650447e-08,0.00011846467532450333,1,0.23365870118141174,2740.39722197411,0,0.0,1,0,1,0,7.65498161315918,0.6982960104942322,0.2837706506252289,11.498046875,1762701420.512521,0.00074527517426759,4.050597667694092,0.726318359375,0,0.3375943601131439,0.0,55,1,0,0.05795275792479515,1.0001566410064697,0,0.6693084239959717,0.0428655631840229,0.09838441759347916,34.327972412109375,3.114749083654722e-11,0,0.9951757192611694,10961.58888789644,55,1,0.05052333325147629,0,0,2.9039125442504883,0.23843735456466675
